ID,NonBurned,Burned,Harvested,%NonBurned,%Burned,%Harvested
699,281,98,21,0.703,0.245,0.052
700,305,74,21,0.762,0.185,0.052
701,296,83,21,0.740,0.207,0.052
702,312,67,21,0.780,0.168,0.052
703,312,67,21,0.780,0.168,0.052
704,135,244,21,0.338,0.610,0.052
705,314,65,21,0.785,0.163,0.052
706,303,76,21,0.757,0.190,0.052
707,315,64,21,0.787,0.160,0.052
708,266,113,21,0.665,0.282,0.052
709,314,65,21,0.785,0.163,0.052
710,309,70,21,0.772,0.175,0.052
711,297,82,21,0.743,0.205,0.052
712,287,92,21,0.718,0.230,0.052
713,314,65,21,0.785,0.163,0.052
714,291,88,21,0.728,0.220,0.052
715,305,74,21,0.762,0.185,0.052
716,204,175,21,0.510,0.438,0.052
717,300,79,21,0.750,0.198,0.052
718,300,79,21,0.750,0.198,0.052
719,246,133,21,0.615,0.333,0.052
720,306,73,21,0.765,0.182,0.052
721,262,117,21,0.655,0.292,0.052
722,303,76,21,0.757,0.190,0.052
723,314,65,21,0.785,0.163,0.052
724,222,157,21,0.555,0.393,0.052
725,149,230,21,0.372,0.575,0.052
726,314,65,21,0.785,0.163,0.052
727,315,64,21,0.787,0.160,0.052
728,305,74,21,0.762,0.185,0.052
729,309,70,21,0.772,0.175,0.052
730,149,230,21,0.372,0.575,0.052
731,298,81,21,0.745,0.203,0.052
732,306,73,21,0.765,0.182,0.052
733,311,68,21,0.777,0.170,0.052
734,263,116,21,0.657,0.290,0.052
735,275,104,21,0.688,0.260,0.052
736,305,74,21,0.762,0.185,0.052
737,289,90,21,0.723,0.225,0.052
738,297,82,21,0.743,0.205,0.052
739,285,94,21,0.713,0.235,0.052
740,228,151,21,0.570,0.378,0.052
741,235,144,21,0.588,0.360,0.052
742,204,175,21,0.510,0.438,0.052
743,305,74,21,0.762,0.185,0.052
744,161,218,21,0.403,0.545,0.052
745,291,88,21,0.728,0.220,0.052
746,306,73,21,0.765,0.182,0.052
747,280,99,21,0.700,0.247,0.052
748,315,64,21,0.787,0.160,0.052
749,292,87,21,0.730,0.217,0.052
750,294,85,21,0.735,0.212,0.052
751,303,76,21,0.757,0.190,0.052
752,305,74,21,0.762,0.185,0.052
753,307,72,21,0.767,0.180,0.052
754,309,70,21,0.772,0.175,0.052
755,300,79,21,0.750,0.198,0.052
756,168,211,21,0.420,0.527,0.052
757,157,222,21,0.393,0.555,0.052
758,290,89,21,0.725,0.223,0.052
759,168,211,21,0.420,0.527,0.052
760,284,95,21,0.710,0.237,0.052
761,290,89,21,0.725,0.223,0.052
762,312,67,21,0.780,0.168,0.052
763,277,102,21,0.693,0.255,0.052
764,309,70,21,0.772,0.175,0.052
765,273,106,21,0.682,0.265,0.052
766,278,101,21,0.695,0.253,0.052
767,301,78,21,0.752,0.195,0.052
768,298,81,21,0.745,0.203,0.052
769,277,102,21,0.693,0.255,0.052
770,314,65,21,0.785,0.163,0.052
771,257,122,21,0.642,0.305,0.052
772,289,90,21,0.723,0.225,0.052
773,297,82,21,0.743,0.205,0.052
774,306,73,21,0.765,0.182,0.052
775,312,67,21,0.780,0.168,0.052
776,312,67,21,0.780,0.168,0.052
777,308,71,21,0.770,0.177,0.052
778,315,64,21,0.787,0.160,0.052
779,292,87,21,0.730,0.217,0.052
780,311,68,21,0.777,0.170,0.052
781,296,83,21,0.740,0.207,0.052
782,162,217,21,0.405,0.542,0.052
783,306,73,21,0.765,0.182,0.052
784,297,82,21,0.743,0.205,0.052
785,292,87,21,0.730,0.217,0.052
786,300,79,21,0.750,0.198,0.052
787,246,133,21,0.615,0.333,0.052
788,194,185,21,0.485,0.463,0.052
789,294,85,21,0.735,0.212,0.052
790,298,81,21,0.745,0.203,0.052
791,303,76,21,0.757,0.190,0.052
792,305,74,21,0.762,0.185,0.052
793,248,131,21,0.620,0.328,0.052
794,289,90,21,0.723,0.225,0.052
795,124,255,21,0.310,0.637,0.052
796,197,182,21,0.492,0.455,0.052
797,257,122,21,0.642,0.305,0.052
798,307,72,21,0.767,0.180,0.052
799,306,73,21,0.765,0.182,0.052
800,235,144,21,0.588,0.360,0.052
801,278,101,21,0.695,0.253,0.052
802,301,78,21,0.752,0.195,0.052
803,292,87,21,0.730,0.217,0.052
804,296,83,21,0.740,0.207,0.052
805,306,73,21,0.765,0.182,0.052
806,283,96,21,0.708,0.240,0.052
807,277,102,21,0.693,0.255,0.052
808,314,65,21,0.785,0.163,0.052
809,295,84,21,0.738,0.210,0.052
810,135,244,21,0.338,0.610,0.052
811,222,157,21,0.555,0.393,0.052
812,176,203,21,0.440,0.507,0.052
813,315,64,21,0.787,0.160,0.052
814,143,236,21,0.357,0.590,0.052
815,258,121,21,0.645,0.302,0.052
816,297,82,21,0.743,0.205,0.052
817,278,101,21,0.695,0.253,0.052
818,314,65,21,0.785,0.163,0.052
819,305,74,21,0.762,0.185,0.052
820,293,86,21,0.733,0.215,0.052
821,294,85,21,0.735,0.212,0.052
822,297,82,21,0.743,0.205,0.052
823,146,233,21,0.365,0.583,0.052
824,292,87,21,0.730,0.217,0.052
825,300,79,21,0.750,0.198,0.052
826,306,73,21,0.765,0.182,0.052
827,215,164,21,0.537,0.410,0.052
828,305,74,21,0.762,0.185,0.052
829,291,88,21,0.728,0.220,0.052
830,248,131,21,0.620,0.328,0.052
831,291,88,21,0.728,0.220,0.052
832,298,81,21,0.745,0.203,0.052
833,284,95,21,0.710,0.237,0.052
834,289,90,21,0.723,0.225,0.052
835,305,74,21,0.762,0.185,0.052
836,314,65,21,0.785,0.163,0.052
837,300,79,21,0.750,0.198,0.052
838,204,175,21,0.510,0.438,0.052
839,293,86,21,0.733,0.215,0.052
840,309,70,21,0.772,0.175,0.052
841,287,92,21,0.718,0.230,0.052
842,291,88,21,0.728,0.220,0.052
843,281,98,21,0.703,0.245,0.052
844,280,99,21,0.700,0.247,0.052
845,213,166,21,0.532,0.415,0.052
846,172,207,21,0.430,0.517,0.052
847,296,83,21,0.740,0.207,0.052
848,314,65,21,0.785,0.163,0.052
849,213,166,21,0.532,0.415,0.052
850,309,70,21,0.772,0.175,0.052
851,146,233,21,0.365,0.583,0.052
852,248,131,21,0.620,0.328,0.052
853,309,70,21,0.772,0.175,0.052
854,294,85,21,0.735,0.212,0.052
855,280,99,21,0.700,0.247,0.052
856,296,83,21,0.740,0.207,0.052
857,306,73,21,0.765,0.182,0.052
858,300,79,21,0.750,0.198,0.052
859,292,87,21,0.730,0.217,0.052
860,294,85,21,0.735,0.212,0.052
861,293,86,21,0.733,0.215,0.052
862,312,67,21,0.780,0.168,0.052
863,296,83,21,0.740,0.207,0.052
864,306,73,21,0.765,0.182,0.052
865,278,101,21,0.695,0.253,0.052
866,309,70,21,0.772,0.175,0.052
867,290,89,21,0.725,0.223,0.052
868,143,236,21,0.357,0.590,0.052
869,306,73,21,0.765,0.182,0.052
870,295,84,21,0.738,0.210,0.052
871,291,88,21,0.728,0.220,0.052
872,191,188,21,0.477,0.470,0.052
873,287,92,21,0.718,0.230,0.052
874,292,87,21,0.730,0.217,0.052
875,305,74,21,0.762,0.185,0.052
876,299,80,21,0.748,0.200,0.052
877,294,85,21,0.735,0.212,0.052
878,312,67,21,0.780,0.168,0.052
879,292,87,21,0.730,0.217,0.052
880,287,92,21,0.718,0.230,0.052
881,230,149,21,0.575,0.372,0.052
882,288,91,21,0.720,0.228,0.052
883,266,113,21,0.665,0.282,0.052
884,314,65,21,0.785,0.163,0.052
885,309,70,21,0.772,0.175,0.052
886,284,95,21,0.710,0.237,0.052
887,306,73,21,0.765,0.182,0.052
888,309,70,21,0.772,0.175,0.052
889,278,101,21,0.695,0.253,0.052
890,292,87,21,0.730,0.217,0.052
891,312,67,21,0.780,0.168,0.052
892,307,72,21,0.767,0.180,0.052
893,298,81,21,0.745,0.203,0.052
894,297,82,21,0.743,0.205,0.052
895,292,87,21,0.730,0.217,0.052
896,298,81,21,0.745,0.203,0.052
897,292,87,21,0.730,0.217,0.052
898,288,91,21,0.720,0.228,0.052
899,257,122,21,0.642,0.305,0.052
900,294,85,21,0.735,0.212,0.052
901,290,89,21,0.725,0.223,0.052
902,311,68,21,0.777,0.170,0.052
903,295,84,21,0.738,0.210,0.052
904,290,89,21,0.725,0.223,0.052
905,296,83,21,0.740,0.207,0.052
906,309,70,21,0.772,0.175,0.052
907,296,83,21,0.740,0.207,0.052
908,306,73,21,0.765,0.182,0.052
909,235,144,21,0.588,0.360,0.052
910,311,68,21,0.777,0.170,0.052
911,314,65,21,0.785,0.163,0.052
912,306,73,21,0.765,0.182,0.052
913,298,81,21,0.745,0.203,0.052
914,300,79,21,0.750,0.198,0.052
915,250,129,21,0.625,0.323,0.052
916,307,72,21,0.767,0.180,0.052
917,306,73,21,0.765,0.182,0.052
918,281,98,21,0.703,0.245,0.052
919,144,235,21,0.360,0.588,0.052
920,289,90,21,0.723,0.225,0.052
921,300,79,21,0.750,0.198,0.052
922,301,78,21,0.752,0.195,0.052
923,277,102,21,0.693,0.255,0.052
924,314,65,21,0.785,0.163,0.052
925,293,86,21,0.733,0.215,0.052
926,297,82,21,0.743,0.205,0.052
927,314,65,21,0.785,0.163,0.052
928,308,71,21,0.770,0.177,0.052
929,294,85,21,0.735,0.212,0.052
930,300,79,21,0.750,0.198,0.052
931,305,74,21,0.762,0.185,0.052
932,304,75,21,0.760,0.188,0.052
933,306,73,21,0.765,0.182,0.052
934,290,89,21,0.725,0.223,0.052
935,314,65,21,0.785,0.163,0.052
936,278,101,21,0.695,0.253,0.052
937,314,65,21,0.785,0.163,0.052
938,184,195,21,0.460,0.487,0.052
939,138,241,21,0.345,0.603,0.052
940,301,78,21,0.752,0.195,0.052
941,278,101,21,0.695,0.253,0.052
942,308,71,21,0.770,0.177,0.052
943,286,93,21,0.715,0.233,0.052
944,228,151,21,0.570,0.378,0.052
945,292,87,21,0.730,0.217,0.052
946,303,76,21,0.757,0.190,0.052
947,298,81,21,0.745,0.203,0.052
948,292,87,21,0.730,0.217,0.052
949,314,65,21,0.785,0.163,0.052
950,290,89,21,0.725,0.223,0.052
951,309,70,21,0.772,0.175,0.052
952,301,78,21,0.752,0.195,0.052
953,115,264,21,0.287,0.660,0.052
954,305,74,21,0.762,0.185,0.052
955,306,73,21,0.765,0.182,0.052
956,299,80,21,0.748,0.200,0.052
957,298,81,21,0.745,0.203,0.052
958,300,79,21,0.750,0.198,0.052
959,305,74,21,0.762,0.185,0.052
960,314,65,21,0.785,0.163,0.052
961,287,92,21,0.718,0.230,0.052
962,201,178,21,0.502,0.445,0.052
963,149,230,21,0.372,0.575,0.052
964,294,85,21,0.735,0.212,0.052
965,301,78,21,0.752,0.195,0.052
966,287,92,21,0.718,0.230,0.052
967,305,74,21,0.762,0.185,0.052
968,296,83,21,0.740,0.207,0.052
969,306,73,21,0.765,0.182,0.052
970,308,71,21,0.770,0.177,0.052
971,265,114,21,0.662,0.285,0.052
972,159,220,21,0.398,0.550,0.052
973,292,87,21,0.730,0.217,0.052
974,278,101,21,0.695,0.253,0.052
975,297,82,21,0.743,0.205,0.052
976,314,65,21,0.785,0.163,0.052
977,314,65,21,0.785,0.163,0.052
978,143,236,21,0.357,0.590,0.052
979,301,78,21,0.752,0.195,0.052
980,314,65,21,0.785,0.163,0.052
981,292,87,21,0.730,0.217,0.052
982,257,122,21,0.642,0.305,0.052
983,269,110,21,0.672,0.275,0.052
984,157,222,21,0.393,0.555,0.052
985,314,65,21,0.785,0.163,0.052
986,305,74,21,0.762,0.185,0.052
987,296,83,21,0.740,0.207,0.052
988,212,167,21,0.530,0.417,0.052
989,248,131,21,0.620,0.328,0.052
990,305,74,21,0.762,0.185,0.052
991,306,73,21,0.765,0.182,0.052
992,257,122,21,0.642,0.305,0.052
993,309,70,21,0.772,0.175,0.052
994,300,79,21,0.750,0.198,0.052
995,296,83,21,0.740,0.207,0.052
996,312,67,21,0.780,0.168,0.052
997,301,78,21,0.752,0.195,0.052
998,316,63,21,0.790,0.158,0.052
999,300,79,21,0.750,0.198,0.052
1000,300,79,21,0.750,0.198,0.052
1001,300,79,21,0.750,0.198,0.052
1002,305,74,21,0.762,0.185,0.052
1003,118,261,21,0.295,0.652,0.052
1004,130,249,21,0.325,0.623,0.052
1005,305,74,21,0.762,0.185,0.052
1006,306,73,21,0.765,0.182,0.052
1007,309,70,21,0.772,0.175,0.052
1008,257,122,21,0.642,0.305,0.052
1009,300,79,21,0.750,0.198,0.052
1010,308,71,21,0.770,0.177,0.052
1011,294,85,21,0.735,0.212,0.052
1012,309,70,21,0.772,0.175,0.052
1013,307,72,21,0.767,0.180,0.052
1014,271,108,21,0.677,0.270,0.052
1015,314,65,21,0.785,0.163,0.052
1016,294,85,21,0.735,0.212,0.052
1017,314,65,21,0.785,0.163,0.052
1018,306,73,21,0.765,0.182,0.052
1019,314,65,21,0.785,0.163,0.052
1020,309,70,21,0.772,0.175,0.052
1021,300,79,21,0.750,0.198,0.052
1022,288,91,21,0.720,0.228,0.052
1023,312,67,21,0.780,0.168,0.052
1024,308,71,21,0.770,0.177,0.052
1025,309,70,21,0.772,0.175,0.052
1026,313,66,21,0.782,0.165,0.052
1027,213,166,21,0.532,0.415,0.052
1028,292,87,21,0.730,0.217,0.052
1029,299,80,21,0.748,0.200,0.052
1030,305,74,21,0.762,0.185,0.052
1031,314,65,21,0.785,0.163,0.052
1032,307,72,21,0.767,0.180,0.052
1033,312,67,21,0.780,0.168,0.052
1034,281,98,21,0.703,0.245,0.052
1035,298,81,21,0.745,0.203,0.052
1036,314,65,21,0.785,0.163,0.052
1037,308,71,21,0.770,0.177,0.052
1038,309,70,21,0.772,0.175,0.052
1039,215,164,21,0.537,0.410,0.052
1040,140,239,21,0.350,0.598,0.052
1041,292,87,21,0.730,0.217,0.052
1042,296,83,21,0.740,0.207,0.052
1043,294,85,21,0.735,0.212,0.052
1044,266,113,21,0.665,0.282,0.052
1045,143,236,21,0.357,0.590,0.052
1046,291,88,21,0.728,0.220,0.052
1047,277,102,21,0.693,0.255,0.052
1048,285,94,21,0.713,0.235,0.052
1049,315,64,21,0.787,0.160,0.052
1050,301,78,21,0.752,0.195,0.052
1051,294,85,21,0.735,0.212,0.052
1052,272,107,21,0.680,0.268,0.052
1053,296,83,21,0.740,0.207,0.052
1054,247,132,21,0.618,0.330,0.052
1055,248,131,21,0.620,0.328,0.052
1056,270,109,21,0.675,0.273,0.052
1057,204,175,21,0.510,0.438,0.052
1058,296,83,21,0.740,0.207,0.052
1059,314,65,21,0.785,0.163,0.052
1060,300,79,21,0.750,0.198,0.052
1061,222,157,21,0.555,0.393,0.052
1062,294,85,21,0.735,0.212,0.052
1063,309,70,21,0.772,0.175,0.052
1064,294,85,21,0.735,0.212,0.052
1065,312,67,21,0.780,0.168,0.052
1066,241,138,21,0.603,0.345,0.052
1067,307,72,21,0.767,0.180,0.052
1068,258,121,21,0.645,0.302,0.052
1069,314,65,21,0.785,0.163,0.052
1070,312,67,21,0.780,0.168,0.052
1071,312,67,21,0.780,0.168,0.052
1072,300,79,21,0.750,0.198,0.052
1073,314,65,21,0.785,0.163,0.052
1074,312,67,21,0.780,0.168,0.052
1075,282,97,21,0.705,0.242,0.052
1076,301,78,21,0.752,0.195,0.052
1077,314,65,21,0.785,0.163,0.052
1078,283,96,21,0.708,0.240,0.052
1079,273,106,21,0.682,0.265,0.052
1080,297,82,21,0.743,0.205,0.052
1081,300,79,21,0.750,0.198,0.052
1082,314,65,21,0.785,0.163,0.052
1083,309,70,21,0.772,0.175,0.052
1084,168,211,21,0.420,0.527,0.052
1085,298,81,21,0.745,0.203,0.052
1086,270,109,21,0.675,0.273,0.052
1087,293,86,21,0.733,0.215,0.052
1088,284,95,21,0.710,0.237,0.052
1089,291,88,21,0.728,0.220,0.052
1090,103,276,21,0.258,0.690,0.052
1091,298,81,21,0.745,0.203,0.052
1092,277,102,21,0.693,0.255,0.052
1093,278,101,21,0.695,0.253,0.052
1094,130,249,21,0.325,0.623,0.052
1095,307,72,21,0.767,0.180,0.052
1096,315,64,21,0.787,0.160,0.052
1097,213,166,21,0.532,0.415,0.052
1098,306,73,21,0.765,0.182,0.052
1099,313,66,21,0.782,0.165,0.052
1100,290,89,21,0.725,0.223,0.052
1101,314,65,21,0.785,0.163,0.052
1102,306,73,21,0.765,0.182,0.052
1103,297,82,21,0.743,0.205,0.052
1104,246,133,21,0.615,0.333,0.052
1105,182,197,21,0.455,0.492,0.052
1106,316,63,21,0.790,0.158,0.052
1107,293,86,21,0.733,0.215,0.052
1108,135,244,21,0.338,0.610,0.052
1109,298,81,21,0.745,0.203,0.052
1110,99,280,21,0.247,0.700,0.052
1111,315,64,21,0.787,0.160,0.052
1112,201,178,21,0.502,0.445,0.052
1113,311,68,21,0.777,0.170,0.052
1114,298,81,21,0.745,0.203,0.052
1115,273,106,21,0.682,0.265,0.052
1116,294,85,21,0.735,0.212,0.052
1117,146,233,21,0.365,0.583,0.052
1118,299,80,21,0.748,0.200,0.052
1119,307,72,21,0.767,0.180,0.052
1120,298,81,21,0.745,0.203,0.052
1121,309,70,21,0.772,0.175,0.052
1122,306,73,21,0.765,0.182,0.052
1123,292,87,21,0.730,0.217,0.052
1124,297,82,21,0.743,0.205,0.052
1125,300,79,21,0.750,0.198,0.052
1126,316,63,21,0.790,0.158,0.052
1127,316,63,21,0.790,0.158,0.052
1128,293,86,21,0.733,0.215,0.052
1129,288,91,21,0.720,0.228,0.052
1130,283,96,21,0.708,0.240,0.052
1131,290,89,21,0.725,0.223,0.052
1132,315,64,21,0.787,0.160,0.052
1133,257,122,21,0.642,0.305,0.052
1134,314,65,21,0.785,0.163,0.052
1135,307,72,21,0.767,0.180,0.052
1136,287,92,21,0.718,0.230,0.052
1137,292,87,21,0.730,0.217,0.052
1138,124,255,21,0.310,0.637,0.052
1139,306,73,21,0.765,0.182,0.052
1140,280,99,21,0.700,0.247,0.052
1141,308,71,21,0.770,0.177,0.052
1142,296,83,21,0.740,0.207,0.052
1143,143,236,21,0.357,0.590,0.052
1144,309,70,21,0.772,0.175,0.052
1145,294,85,21,0.735,0.212,0.052
1146,301,78,21,0.752,0.195,0.052
1147,315,64,21,0.787,0.160,0.052
1148,299,80,21,0.748,0.200,0.052
1149,314,65,21,0.785,0.163,0.052
1150,314,65,21,0.785,0.163,0.052
1151,250,129,21,0.625,0.323,0.052
1152,312,67,21,0.780,0.168,0.052
1153,265,114,21,0.662,0.285,0.052
1154,314,65,21,0.785,0.163,0.052
1155,292,87,21,0.730,0.217,0.052
1156,291,88,21,0.728,0.220,0.052
1157,248,131,21,0.620,0.328,0.052
1158,266,113,21,0.665,0.282,0.052
1159,291,88,21,0.728,0.220,0.052
1160,217,162,21,0.542,0.405,0.052
1161,257,122,21,0.642,0.305,0.052
1162,305,74,21,0.762,0.185,0.052
1163,306,73,21,0.765,0.182,0.052
1164,315,64,21,0.787,0.160,0.052
1165,309,70,21,0.772,0.175,0.052
1166,219,160,21,0.547,0.400,0.052
1167,306,73,21,0.765,0.182,0.052
1168,290,89,21,0.725,0.223,0.052
1169,316,63,21,0.790,0.158,0.052
1170,306,73,21,0.765,0.182,0.052
1171,161,218,21,0.403,0.545,0.052
1172,285,94,21,0.713,0.235,0.052
1173,305,74,21,0.762,0.185,0.052
1174,296,83,21,0.740,0.207,0.052
1175,292,87,21,0.730,0.217,0.052
1176,292,87,21,0.730,0.217,0.052
1177,279,100,21,0.698,0.250,0.052
1178,228,151,21,0.570,0.378,0.052
1179,293,86,21,0.733,0.215,0.052
1180,290,89,21,0.725,0.223,0.052
1181,290,89,21,0.725,0.223,0.052
1182,312,67,21,0.780,0.168,0.052
1183,258,121,21,0.645,0.302,0.052
1184,258,121,21,0.645,0.302,0.052
1185,309,70,21,0.772,0.175,0.052
1186,292,87,21,0.730,0.217,0.052
1187,315,64,21,0.787,0.160,0.052
1188,303,76,21,0.757,0.190,0.052
1189,305,74,21,0.762,0.185,0.052
1190,171,208,21,0.427,0.520,0.052
1191,309,70,21,0.772,0.175,0.052
1192,307,72,21,0.767,0.180,0.052
1193,248,131,21,0.620,0.328,0.052
1194,290,89,21,0.725,0.223,0.052
1195,292,87,21,0.730,0.217,0.052
1196,314,65,21,0.785,0.163,0.052
1197,128,251,21,0.320,0.627,0.052
1198,294,85,21,0.735,0.212,0.052
1199,228,151,21,0.570,0.378,0.052
1200,283,96,21,0.708,0.240,0.052
1201,293,86,21,0.733,0.215,0.052
1202,309,70,21,0.772,0.175,0.052
1203,298,81,21,0.745,0.203,0.052
1204,247,132,21,0.618,0.330,0.052
1205,290,89,21,0.725,0.223,0.052
1206,287,92,21,0.718,0.230,0.052
1207,294,85,21,0.735,0.212,0.052
1208,292,87,21,0.730,0.217,0.052
1209,311,68,21,0.777,0.170,0.052
1210,217,162,21,0.542,0.405,0.052
1211,314,65,21,0.785,0.163,0.052
1212,296,83,21,0.740,0.207,0.052
1213,108,271,21,0.270,0.677,0.052
1214,299,80,21,0.748,0.200,0.052
1215,159,220,21,0.398,0.550,0.052
1216,285,94,21,0.713,0.235,0.052
1217,304,75,21,0.760,0.188,0.052
1218,309,70,21,0.772,0.175,0.052
1219,293,86,21,0.733,0.215,0.052
1220,300,79,21,0.750,0.198,0.052
1221,300,79,21,0.750,0.198,0.052
1222,301,78,21,0.752,0.195,0.052
1223,294,85,21,0.735,0.212,0.052
1224,308,71,21,0.770,0.177,0.052
1225,292,87,21,0.730,0.217,0.052
1226,275,104,21,0.688,0.260,0.052
1227,266,113,21,0.665,0.282,0.052
1228,306,73,21,0.765,0.182,0.052
1229,306,73,21,0.765,0.182,0.052
1230,290,89,21,0.725,0.223,0.052
1231,168,211,21,0.420,0.527,0.052
1232,174,205,21,0.435,0.512,0.052
1233,298,81,21,0.745,0.203,0.052
1234,306,73,21,0.765,0.182,0.052
1235,305,74,21,0.762,0.185,0.052
1236,288,91,21,0.720,0.228,0.052
1237,281,98,21,0.703,0.245,0.052
1238,299,80,21,0.748,0.200,0.052
1239,143,236,21,0.357,0.590,0.052
1240,314,65,21,0.785,0.163,0.052
1241,306,73,21,0.765,0.182,0.052
1242,293,86,21,0.733,0.215,0.052
1243,306,73,21,0.765,0.182,0.052
1244,130,249,21,0.325,0.623,0.052
1245,290,89,21,0.725,0.223,0.052
1246,300,79,21,0.750,0.198,0.052
1247,306,73,21,0.765,0.182,0.052
1248,307,72,21,0.767,0.180,0.052
1249,292,87,21,0.730,0.217,0.052
1250,299,80,21,0.748,0.200,0.052
1251,309,70,21,0.772,0.175,0.052
1252,306,73,21,0.765,0.182,0.052
1253,289,90,21,0.723,0.225,0.052
1254,314,65,21,0.785,0.163,0.052
1255,292,87,21,0.730,0.217,0.052
1256,296,83,21,0.740,0.207,0.052
1257,300,79,21,0.750,0.198,0.052
1258,279,100,21,0.698,0.250,0.052
1259,297,82,21,0.743,0.205,0.052
1260,309,70,21,0.772,0.175,0.052
1261,204,175,21,0.510,0.438,0.052
1262,86,293,21,0.215,0.733,0.052
1263,314,65,21,0.785,0.163,0.052
1264,300,79,21,0.750,0.198,0.052
1265,305,74,21,0.762,0.185,0.052
1266,258,121,21,0.645,0.302,0.052
1267,306,73,21,0.765,0.182,0.052
1268,315,64,21,0.787,0.160,0.052
1269,300,79,21,0.750,0.198,0.052
1270,124,255,21,0.310,0.637,0.052
1271,234,145,21,0.585,0.362,0.052
1272,294,85,21,0.735,0.212,0.052
1273,294,85,21,0.735,0.212,0.052
1274,292,87,21,0.730,0.217,0.052
1275,292,87,21,0.730,0.217,0.052
1276,181,198,21,0.453,0.495,0.052
1277,290,89,21,0.725,0.223,0.052
1278,307,72,21,0.767,0.180,0.052
1279,289,90,21,0.723,0.225,0.052
1280,306,73,21,0.765,0.182,0.052
1281,307,72,21,0.767,0.180,0.052
1282,239,140,21,0.598,0.350,0.052
1283,296,83,21,0.740,0.207,0.052
1284,147,232,21,0.367,0.580,0.052
1285,291,88,21,0.728,0.220,0.052
1286,273,106,21,0.682,0.265,0.052
1287,314,65,21,0.785,0.163,0.052
1288,290,89,21,0.725,0.223,0.052
1289,262,117,21,0.655,0.292,0.052
1290,314,65,21,0.785,0.163,0.052
1291,280,99,21,0.700,0.247,0.052
1292,293,86,21,0.733,0.215,0.052
1293,314,65,21,0.785,0.163,0.052
1294,297,82,21,0.743,0.205,0.052
1295,184,195,21,0.460,0.487,0.052
1296,258,121,21,0.645,0.302,0.052
1297,314,65,21,0.785,0.163,0.052
1298,297,82,21,0.743,0.205,0.052
1299,292,87,21,0.730,0.217,0.052
1300,292,87,21,0.730,0.217,0.052
1301,306,73,21,0.765,0.182,0.052
1302,87,292,21,0.217,0.730,0.052
1303,192,187,21,0.480,0.468,0.052
1304,294,85,21,0.735,0.212,0.052
1305,262,117,21,0.655,0.292,0.052
1306,122,257,21,0.305,0.642,0.052
1307,311,68,21,0.777,0.170,0.052
1308,314,65,21,0.785,0.163,0.052
1309,308,71,21,0.770,0.177,0.052
1310,296,83,21,0.740,0.207,0.052
1311,314,65,21,0.785,0.163,0.052
1312,204,175,21,0.510,0.438,0.052
1313,290,89,21,0.725,0.223,0.052
1314,303,76,21,0.757,0.190,0.052
1315,305,74,21,0.762,0.185,0.052
1316,312,67,21,0.780,0.168,0.052
1317,305,74,21,0.762,0.185,0.052
1318,289,90,21,0.723,0.225,0.052
1319,314,65,21,0.785,0.163,0.052
1320,298,81,21,0.745,0.203,0.052
1321,314,65,21,0.785,0.163,0.052
1322,314,65,21,0.785,0.163,0.052
1323,305,74,21,0.762,0.185,0.052
1324,303,76,21,0.757,0.190,0.052
1325,292,87,21,0.730,0.217,0.052
1326,314,65,21,0.785,0.163,0.052
1327,301,78,21,0.752,0.195,0.052
1328,265,114,21,0.662,0.285,0.052
1329,266,113,21,0.665,0.282,0.052
1330,296,83,21,0.740,0.207,0.052
1331,314,65,21,0.785,0.163,0.052
1332,284,95,21,0.710,0.237,0.052
1333,263,116,21,0.657,0.290,0.052
1334,289,90,21,0.723,0.225,0.052
1335,314,65,21,0.785,0.163,0.052
1336,314,65,21,0.785,0.163,0.052
1337,305,74,21,0.762,0.185,0.052
1338,289,90,21,0.723,0.225,0.052
1339,279,100,21,0.698,0.250,0.052
1340,304,75,21,0.760,0.188,0.052
1341,312,67,21,0.780,0.168,0.052
1342,309,70,21,0.772,0.175,0.052
1343,278,101,21,0.695,0.253,0.052
1344,250,129,21,0.625,0.323,0.052
1345,306,73,21,0.765,0.182,0.052
1346,314,65,21,0.785,0.163,0.052
1347,306,73,21,0.765,0.182,0.052
1348,294,85,21,0.735,0.212,0.052
1349,292,87,21,0.730,0.217,0.052
1350,306,73,21,0.765,0.182,0.052
1351,230,149,21,0.575,0.372,0.052
1352,294,85,21,0.735,0.212,0.052
1353,288,91,21,0.720,0.228,0.052
1354,300,79,21,0.750,0.198,0.052
1355,300,79,21,0.750,0.198,0.052
1356,213,166,21,0.532,0.415,0.052
1357,143,236,21,0.357,0.590,0.052
1358,278,101,21,0.695,0.253,0.052
1359,292,87,21,0.730,0.217,0.052
1360,142,237,21,0.355,0.593,0.052
1361,143,236,21,0.357,0.590,0.052
1362,314,65,21,0.785,0.163,0.052
1363,294,85,21,0.735,0.212,0.052
1364,282,97,21,0.705,0.242,0.052
1365,314,65,21,0.785,0.163,0.052
1366,283,96,21,0.708,0.240,0.052
1367,246,133,21,0.615,0.333,0.052
1368,315,64,21,0.787,0.160,0.052
1369,290,89,21,0.725,0.223,0.052
1370,294,85,21,0.735,0.212,0.052
1371,306,73,21,0.765,0.182,0.052
1372,270,109,21,0.675,0.273,0.052
1373,292,87,21,0.730,0.217,0.052
1374,283,96,21,0.708,0.240,0.052
1375,292,87,21,0.730,0.217,0.052
1376,292,87,21,0.730,0.217,0.052
1377,307,72,21,0.767,0.180,0.052
